"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn3_TF4","Burn3_TF5","Burn3_TF6","Burn3_TF7","Burn3_TF8","Burn3_TF9","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","A1_TF1","A1_TF2","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A3_TF3","A4_TF1","A5_TF1","A5_TF2","A6_TF1","A6_TF2","A6_TF3","A6_TF4","A6_TF5","B1_TF1","B1_TF2","B1_TF3","B2_TF1","B2_TF2","B2_TF3","B2_TF4","B2_TF5","B2_TF6","B2_TF7","B2_TF8","B2_TF9","B2_TF10","B2_TF11","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B3_TF6","B3_TF7","B3_TF8","B3_TF9","B3_TF10","B3_TF11","B3_TF12","B3_TF13","B3_TF14","B3_TF15","B3_TF16","B3_TF17","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B5_TF1","B5_TF2","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","C6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell11",51,44,52,60,49,37,62,40,39,62,33,61,25,43,30,26,39,40,20,58,18,31,39,44,62,40,67,31,46,38,43,36,35,38,42,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,18,14,22,16,16,27,50,21,24,4,22,40,23,22,56,36,0,0,35,5,0,10,1,37,43,6,0,6,0,53,0,29,0,29,0,36,27,34,0,0,0,31,1,0,0,34,10,6,47,0,43,24,31,12,19,6,13,0,49,0,75,5,0,11,24,0,0,0,24,0,8,39,0,45,53,48,0,0,0,0,0,19,0,5,0,3,34,18,38,37,18,41,33,5,0,37,0,25,59,0,0,0,0,0,21,0,0,2,63,44,19,28,56,35,66,38,3,30,37,50,61,0,0,19,42,0,31,49,11,0,0,0,27,32,0,2,37,38,38,35,67,30,39,34,17,15,0,17,45,31,0,49,66,56,0,0,25,32,0,60,47,3,25,23,11,59,35,50,45,4,39,54,34,32,22,16,39,24,2,30,14,1,0,65,0,3,0,36,40,52,27,37,3,37,32,0,41,30,45,2,0,0,45,28,49,20,43,0,38,12,36,43,42,23,34,37,2,58,0,69,35,0,36,27,8,11,25,62,23,3,41,35,58,46,20,13,18,23,34,55,0,0,0,49,25,36,0,35,0,32,55,3,44,5,60,1,59,35,27,47,29,37,0,22,55,48,38,33,0,0,0,18,0,0,37,5,0,0,0,15,33,45,0,0,29,0,56,31,45,0,2,38,20,0,51,0,0,0,1,26,0,25,25,53,39,0,28,51,16,0,0,22,0,51,0,0,0,0,0,0,31,31,0,0,22,25,56,38,57,2,32,40,39,28,0,0,32,0,38,30,60,4,3,39,26,0,39,1,0,0,0,53,0,22,30,23,17,75,22,28,0,2,32,0,2,55,43,22,9,0,73,64,48,40,40,10,51,32,46
"cell12",57,51,53,49,54,58,48,59,34,93,32,57,10,57,60,21,51,53,14,42,28,25,49,42,41,41,51,48,18,41,53,36,34,59,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,8,5,7,6,23,26,29,20,47,31,0,0,31,22,0,9,0,17,26,0,0,0,0,63,2,43,0,42,0,33,36,28,0,0,0,21,3,0,0,34,10,0,42,0,40,17,40,0,13,0,0,0,49,0,65,1,0,23,26,0,0,0,25,6,22,37,0,53,27,47,1,0,0,0,0,32,0,10,0,0,63,30,19,41,31,30,62,0,0,22,0,43,27,0,0,0,0,0,35,0,0,0,47,37,11,28,50,15,71,4,0,41,43,51,56,0,0,27,26,0,26,57,17,0,0,0,23,47,0,3,31,55,22,55,60,29,22,57,8,21,0,20,49,27,0,30,70,39,0,0,36,50,0,44,29,4,47,8,29,22,46,43,29,27,29,59,32,26,18,32,26,33,0,17,0,30,0,53,0,0,0,36,63,42,47,42,1,45,30,5,32,73,29,0,2,0,37,31,25,32,57,0,43,18,33,63,54,27,24,33,4,55,0,2,42,0,51,19,11,5,29,44,22,1,45,32,44,44,32,27,25,33,45,67,0,0,0,32,12,47,0,25,3,20,46,0,4,0,52,20,0,0,41,39,30,36,0,16,30,8,38,39,0,0,0,16,0,0,60,37,0,0,0,34,41,56,0,0,17,0,52,26,49,6,7,45,23,0,63,0,0,0,2,23,0,10,35,66,31,0,28,68,21,0,0,0,0,53,0,0,0,0,0,0,37,26,0,0,33,33,64,41,50,2,32,40,34,30,0,0,32,0,26,33,40,8,7,49,28,1,50,1,0,0,0,63,0,34,19,13,27,49,29,26,0,0,36,0,0,53,40,25,27,0,58,41,55,29,56,21,51,31,27
"cell13",80,42,54,52,40,46,42,39,28,85,41,46,20,48,34,22,42,32,20,21,33,27,49,40,39,41,39,48,23,36,37,45,22,40,32,24,0,1,0,0,0,0,0,1,2,0,3,3,2,13,0,42,9,30,44,31,54,33,24,22,18,27,24,46,29,30,31,28,49,58,34,27,75,39,38,32,36,66,51,47,53,61,34,45,32,39,48,48,25,12,21,23,33,30,33,3,31,30,31,33,29,43,0,0,32,0,0,0,38,39,0,35,39,26,26,32,0,41,0,34,1,3,44,42,32,25,50,32,0,31,34,37,5,70,36,39,0,0,0,39,0,66,38,33,56,23,69,1,36,9,0,37,32,0,8,4,6,33,0,36,20,36,0,1,3,0,0,16,0,12,0,39,44,26,36,38,19,32,61,62,1,0,34,30,0,23,22,19,39,58,3,25,0,0,51,31,19,41,62,18,52,54,42,26,40,34,76,39,22,1,2,22,30,52,0,40,26,50,0,27,0,1,2,43,31,44,77,31,24,34,14,15,0,13,0,0,0,42,65,49,0,0,0,61,0,57,34,2,35,20,3,48,0,33,39,3,29,27,37,31,16,34,27,31,0,16,46,0,26,39,70,29,39,0,1,55,44,30,0,69,45,2,33,45,31,0,1,0,20,35,44,21,44,18,60,22,53,34,44,30,24,31,0,54,0,56,36,0,48,38,4,6,25,29,10,0,36,26,38,43,32,32,19,40,31,35,0,45,32,3,12,0,50,25,0,20,34,35,46,45,4,2,53,21,31,51,20,0,15,31,33,46,28,43,1,0,16,10,39,15,22,27,27,46,35,0,0,0,26,42,40,51,4,23,51,0,0,45,16,0,39,25,25,31,0,11,0,0,24,78,32,0,29,74,27,0,27,43,37,0,39,35,3,6,2,3,27,34,0,14,0,30,60,27,63,2,25,25,47,28,0,0,26,0,43,27,0,7,3,22,40,0,29,0,40,23,41,65,16,36,20,14,27,48,22,13,30,36,48,18,2,67,26,40,0,0,43,68,44,30,52,20,52,35,28
"cell14",52,33,48,41,65,56,56,39,33,75,35,70,18,29,50,23,38,41,13,33,11,42,50,50,49,47,61,29,46,51,43,33,26,36,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,6,27,24,28,18,18,28,38,16,39,6,30,26,34,38,52,45,0,0,26,9,0,12,5,29,55,6,1,8,4,50,0,43,0,42,0,29,37,37,0,0,0,21,0,2,0,32,3,20,37,1,30,11,33,16,14,6,7,2,67,4,58,2,0,24,23,2,4,0,24,1,11,21,0,41,44,46,0,0,0,0,0,32,1,10,0,8,49,33,25,40,15,46,43,15,0,40,0,22,50,2,0,0,2,0,22,0,3,1,53,45,17,40,53,23,56,52,8,37,48,51,42,0,0,19,20,0,30,50,22,0,0,5,43,36,0,0,34,43,37,37,59,23,22,38,21,21,0,28,51,44,4,29,63,50,0,0,35,45,0,49,36,4,36,20,11,47,28,24,27,1,37,24,45,29,22,24,26,24,0,22,28,0,7,55,0,11,0,16,44,39,46,37,2,47,30,2,51,45,34,0,0,0,40,32,39,12,46,0,39,15,39,36,24,24,35,37,2,56,0,87,31,0,54,30,10,11,41,36,21,1,43,43,53,35,31,34,28,37,39,27,0,0,0,27,19,30,0,19,0,23,38,11,55,18,61,0,51,25,35,38,11,32,0,23,38,55,32,24,0,0,0,18,0,0,45,2,0,3,0,33,31,39,2,0,34,0,39,37,36,1,1,48,16,0,61,0,1,0,0,19,0,25,30,71,41,0,42,45,12,0,2,38,0,36,0,0,0,0,0,0,39,34,0,0,32,32,56,28,58,0,18,42,48,30,0,0,51,0,42,26,39,3,3,28,14,0,48,0,0,0,0,58,0,24,20,11,32,36,33,20,0,3,32,0,2,61,45,24,8,0,47,75,26,38,65,19,50,14,50
"cell15",66,52,59,74,53,36,42,45,24,67,48,48,20,36,52,25,31,34,14,27,19,39,57,27,45,27,63,31,35,37,57,44,17,42,30,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,6,5,0,0,28,22,0,17,0,29,26,0,0,0,0,68,0,56,0,30,1,24,46,14,0,0,0,41,5,0,0,35,12,0,48,0,27,36,22,0,13,0,0,0,67,0,59,1,0,24,21,0,0,0,30,23,10,24,0,26,42,25,1,10,0,0,0,21,0,7,0,0,50,38,24,40,25,46,58,0,4,13,0,19,25,0,0,0,0,0,29,0,0,0,35,25,14,47,73,24,61,0,0,35,38,51,13,0,0,29,29,0,26,57,12,0,0,0,16,54,0,6,48,53,39,44,65,41,35,73,7,19,0,20,58,19,3,29,62,29,0,0,26,31,0,49,50,46,30,0,33,2,42,9,4,55,3,15,0,3,19,6,14,10,7,19,0,15,0,56,0,0,0,29,67,22,41,27,2,41,55,22,36,53,37,0,1,0,22,44,30,1,40,0,49,20,26,55,65,21,39,22,1,44,0,0,62,0,56,36,11,17,25,45,13,1,41,38,48,57,31,20,11,34,50,64,0,0,0,43,15,55,0,2,55,0,0,0,0,0,55,47,0,0,21,44,29,37,0,0,0,2,0,0,0,0,0,17,0,0,51,45,0,0,0,33,34,45,0,0,0,0,67,0,0,17,42,54,13,1,65,0,0,0,0,29,0,37,36,72,46,0,14,45,9,4,0,0,0,54,0,0,0,0,0,0,41,40,0,0,14,38,79,35,51,1,21,24,54,38,0,0,55,0,38,34,53,6,9,35,33,0,40,3,0,0,0,76,0,31,26,20,0,52,0,26,0,0,32,0,3,48,33,32,36,0,50,72,46,36,50,22,34,29,35
"cell16",50,64,61,56,28,47,34,46,24,61,27,42,18,28,53,30,29,34,17,30,34,37,39,32,26,41,35,30,36,36,63,33,19,47,22,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,32,31,25,58,31,33,49,10,31,40,54,35,35,69,34,43,43,48,29,55,68,55,34,38,54,73,30,21,60,28,39,39,57,43,59,23,18,8,25,32,29,18,0,28,27,36,24,63,51,0,0,28,4,0,1,40,28,0,28,48,21,27,39,0,40,0,23,0,0,42,28,28,51,32,25,1,39,37,28,6,40,46,41,0,0,0,46,1,50,31,37,57,22,67,1,71,25,2,20,20,0,8,0,4,26,0,36,53,47,0,0,0,0,0,21,0,28,0,31,51,27,34,21,15,29,47,52,0,11,30,24,0,50,32,18,34,45,3,20,0,0,54,35,16,46,37,16,60,54,37,38,24,40,69,43,31,0,2,7,28,48,7,17,50,47,0,39,0,2,0,34,42,39,48,25,26,47,17,13,0,20,0,0,2,31,64,29,0,0,0,35,0,46,27,0,23,31,3,31,0,34,22,11,34,33,27,46,18,21,56,28,0,23,48,0,29,48,79,23,28,4,0,50,51,29,0,47,30,0,40,40,32,2,1,0,26,30,45,17,48,26,35,25,45,26,44,26,25,23,2,46,0,70,46,0,42,25,7,20,17,38,13,0,33,41,32,51,23,26,26,25,41,68,0,42,49,2,44,0,51,33,0,25,38,26,56,36,1,0,59,21,28,65,21,0,2,10,31,47,19,42,0,0,16,18,26,6,29,35,29,40,34,0,1,0,29,40,30,59,0,23,33,0,1,72,19,1,58,30,24,42,0,27,0,2,32,64,37,0,30,51,14,0,24,53,30,4,43,9,0,0,0,0,23,16,0,34,0,18,53,23,54,3,33,48,67,27,0,0,35,0,30,31,4,7,2,21,33,0,38,6,40,28,31,47,26,26,16,22,30,51,21,17,30,24,27,21,0,74,34,28,0,0,50,64,33,33,30,18,24,38,39
"cell17",68,70,42,79,49,40,43,30,37,62,16,38,24,32,38,9,32,39,23,33,30,25,48,36,35,42,53,45,34,44,38,37,37,53,39,20,10,17,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,31,35,0,0,0,0,49,0,52,0,39,0,18,38,20,0,0,0,24,2,0,0,15,12,0,37,0,32,11,25,0,9,0,0,0,56,0,53,3,1,29,42,0,0,0,19,6,14,0,0,0,0,0,0,22,0,0,0,27,0,7,0,0,34,17,26,32,23,30,47,0,31,19,0,35,30,0,0,0,0,0,35,0,1,1,50,37,16,32,44,34,47,0,0,32,41,41,0,0,0,29,32,0,23,57,16,0,0,0,17,50,0,1,44,51,49,24,41,31,23,52,16,22,0,13,38,27,8,0,59,38,0,0,27,28,0,42,40,43,0,0,39,0,10,0,0,38,0,0,0,0,0,0,0,0,40,0,0,33,0,50,0,0,0,22,54,0,28,32,1,40,48,20,42,44,33,1,3,0,26,28,43,0,57,0,30,21,20,49,5,0,27,21,21,1,0,0,34,0,50,23,10,5,44,23,14,16,12,9,49,51,8,16,9,41,31,42,0,0,0,36,11,35,0,0,59,0,0,0,0,0,42,34,0,0,28,52,13,41,0,0,0,0,0,0,0,0,0,23,0,0,35,30,0,0,0,17,23,30,0,0,0,0,50,0,0,28,24,67,17,0,46,0,0,0,0,31,0,32,28,54,51,30,4,0,0,36,0,0,0,37,0,0,0,0,0,0,21,53,0,0,24,26,66,33,51,4,21,32,47,27,0,0,10,0,17,38,35,3,3,36,29,0,43,6,0,0,0,3,0,37,26,22,0,1,0,14,0,0,29,0,1,30,35,0,29,0,51,65,35,32,53,22,43,36,50
"cell18",76,56,44,48,50,51,80,35,24,75,41,38,27,43,47,30,36,40,19,45,16,20,45,76,30,43,61,37,33,40,45,37,29,54,33,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,19,0,7,0,23,26,0,0,0,0,45,0,39,0,62,0,46,47,26,0,0,0,25,0,0,0,37,17,0,35,0,51,15,50,0,10,0,0,0,61,0,63,5,0,30,39,0,0,0,24,26,28,6,0,18,5,1,0,45,0,0,0,30,0,5,0,0,49,35,39,41,37,40,52,0,7,19,0,25,23,0,0,0,0,0,41,0,0,0,46,40,23,50,65,24,49,0,0,43,60,34,5,0,0,14,34,0,24,65,14,0,0,0,8,48,0,3,50,57,42,43,75,34,23,38,27,24,0,23,29,33,2,3,79,35,0,0,34,39,0,65,28,34,5,0,53,0,7,0,0,26,0,0,0,0,2,0,0,0,35,12,0,28,0,56,0,0,0,40,83,2,44,33,3,64,36,26,50,58,58,1,1,0,23,21,38,4,43,0,36,23,21,38,45,6,25,40,12,48,0,0,61,0,52,21,6,11,36,29,12,2,45,22,54,45,35,20,26,29,34,71,0,0,0,38,16,37,0,0,67,0,0,0,0,0,46,32,0,0,38,54,23,40,0,0,2,0,0,0,0,0,0,15,0,0,36,29,0,0,0,25,23,38,0,0,0,0,47,0,1,28,59,27,30,0,51,0,0,0,0,24,0,16,44,47,41,32,9,17,3,24,0,0,0,57,0,0,0,0,0,0,40,47,0,0,18,31,56,32,52,7,44,31,48,22,0,0,50,0,39,33,37,1,5,43,19,0,49,0,0,0,0,62,0,31,22,25,0,10,0,24,0,0,31,0,1,57,41,28,31,2,49,49,38,36,35,15,44,31,44
"cell19",76,51,45,41,51,40,69,50,37,86,46,28,25,33,40,21,52,51,10,34,20,32,56,38,23,45,45,43,28,37,39,31,35,38,20,29,0,0,0,0,0,0,0,14,39,14,39,17,50,26,53,62,22,41,26,42,74,27,35,54,26,32,48,46,32,16,58,30,88,24,30,33,63,37,66,25,41,76,63,29,30,60,31,32,41,33,38,38,34,18,22,25,25,23,26,3,38,56,30,40,60,43,0,0,24,0,0,0,62,37,2,23,55,36,39,49,0,35,0,26,0,0,41,45,62,33,49,31,4,25,51,16,4,70,57,52,0,0,0,46,4,47,43,13,60,36,73,0,59,18,0,41,24,0,2,1,0,25,0,31,35,45,1,10,2,0,0,25,2,27,0,41,38,37,24,42,28,38,49,46,0,0,41,19,0,27,32,23,25,67,0,32,1,0,46,39,13,28,26,23,51,62,47,43,50,48,63,39,14,5,5,26,20,63,0,30,40,49,0,56,2,1,1,53,27,52,68,22,36,71,15,10,0,19,0,0,3,53,53,58,0,0,0,33,0,65,33,0,41,28,7,40,0,50,40,3,24,27,61,26,28,18,34,23,0,30,40,0,24,62,61,34,40,0,0,31,31,33,2,48,37,0,24,69,38,0,2,0,28,32,29,21,60,24,37,24,41,61,47,26,28,33,1,69,20,73,50,0,47,21,4,7,29,40,13,4,43,30,37,41,36,54,31,31,0,0,4,72,39,0,0,1,58,11,0,27,45,38,57,44,0,0,45,19,29,48,26,0,50,26,36,47,27,43,0,14,26,18,57,27,1,37,30,26,44,1,0,0,23,28,42,64,3,38,51,4,6,57,10,0,52,49,36,50,1,10,1,4,34,47,35,0,19,41,16,0,21,42,30,1,34,51,13,18,23,48,35,35,0,40,0,35,54,40,41,0,24,34,63,16,0,0,23,0,33,46,0,1,2,21,14,0,57,2,67,32,55,55,15,24,21,28,34,76,24,30,54,42,21,27,6,58,57,46,0,0,56,47,40,44,50,11,63,39,44
"cell20",43,56,50,54,46,55,53,52,39,79,30,36,26,31,44,13,30,24,24,44,26,27,42,37,20,39,59,39,27,28,45,50,40,42,23,18,33,28,19,40,32,28,42,55,37,40,37,9,53,39,47,52,18,28,37,34,50,34,29,40,29,28,38,49,45,32,45,29,57,47,47,31,60,58,53,21,55,56,57,31,23,54,30,24,34,42,23,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40,16,3,32,37,38,35,46,0,31,0,41,1,0,33,31,24,26,33,35,2,17,26,30,25,60,47,27,0,0,6,33,0,55,31,27,49,26,42,4,47,15,3,46,18,0,6,32,3,0,0,24,0,0,0,48,0,0,0,28,0,17,0,43,47,33,28,29,18,25,51,24,45,0,53,25,0,42,15,19,30,74,3,32,0,0,48,23,15,60,46,17,66,45,46,40,48,42,61,27,33,0,4,12,22,44,0,22,42,52,0,37,0,0,6,51,37,34,59,23,23,59,14,1,0,13,0,0,60,22,69,48,0,0,0,46,0,40,39,40,0,0,49,0,0,0,0,35,29,30,0,0,13,0,0,0,32,14,14,0,6,56,50,49,46,0,0,48,32,38,0,43,50,23,43,51,33,2,2,0,35,30,52,0,50,17,49,0,0,0,0,0,7,0,27,36,21,86,53,0,44,29,4,24,25,48,19,26,0,0,46,32,0,32,19,47,0,0,0,56,38,3,1,0,44,0,40,0,0,27,64,48,5,5,8,1,31,32,17,0,55,1,2,0,0,28,0,61,17,16,30,27,9,41,58,26,30,2,0,0,29,22,21,41,2,0,0,28,20,62,16,0,37,28,26,33,0,23,4,10,30,24,41,32,0,0,0,32,31,29,25,0,35,44,29,34,36,56,23,34,0,25,0,25,61,40,61,1,25,34,43,24,0,0,1,0,25,33,0,3,3,25,27,1,34,0,27,27,39,0,23,48,20,23,0,0,0,19,37,41,0,22,2,71,45,0,16,1,44,58,28,29,37,19,55,33,48
"cell21",70,70,65,41,68,54,60,43,45,74,55,48,22,32,47,16,65,49,35,35,29,32,48,47,46,40,51,18,45,46,66,52,39,65,41,16,5,1,0,0,5,3,9,21,51,44,25,23,47,34,71,42,29,62,51,33,63,44,46,40,27,49,38,40,31,34,56,22,84,57,43,37,83,71,66,42,60,63,80,36,35,61,33,56,44,39,50,57,23,21,12,36,33,31,28,4,45,47,30,45,57,33,0,0,20,0,0,0,55,16,0,37,59,28,42,55,0,52,0,43,0,1,37,36,64,29,48,26,8,21,34,39,4,86,52,51,0,0,0,37,0,87,36,54,50,26,77,3,57,22,0,34,31,0,1,0,3,47,0,29,56,68,0,10,0,0,0,41,0,15,0,47,33,26,14,35,18,43,61,59,0,2,48,30,0,41,22,18,51,81,0,14,3,0,48,32,22,53,67,27,46,41,38,38,51,41,70,54,27,0,3,21,37,62,0,22,65,43,0,51,0,3,1,58,38,47,74,36,32,90,29,21,0,20,0,0,4,38,70,66,0,0,0,32,0,67,24,2,33,39,1,34,0,61,47,4,49,46,44,36,27,30,31,38,1,20,54,1,41,61,99,63,30,0,0,54,61,56,1,70,37,8,33,60,49,1,2,0,33,38,32,28,79,32,28,28,16,36,73,26,23,32,3,57,17,71,48,0,63,37,12,29,49,51,17,1,39,46,75,39,44,29,11,50,0,0,3,74,33,0,0,0,48,37,1,35,55,27,58,44,0,7,51,28,37,37,28,0,65,27,30,68,30,41,0,45,19,23,56,35,8,32,47,41,54,1,0,0,35,44,66,40,0,27,53,7,0,40,30,0,69,38,37,52,4,27,0,4,35,79,32,2,26,55,10,0,24,64,50,3,55,38,18,22,25,70,33,47,0,39,0,33,67,45,40,3,38,50,43,29,0,0,9,0,42,27,0,10,6,48,36,0,49,1,39,18,71,77,26,38,11,42,44,73,34,24,37,39,40,25,0,59,44,48,0,0,63,86,31,24,45,14,59,43,43
"cell22",59,46,27,47,58,33,51,41,32,81,47,52,17,29,56,33,44,36,15,31,29,36,59,39,34,36,72,40,30,49,64,33,34,57,34,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,1,5,10,4,19,48,36,28,37,27,0,0,41,36,3,26,0,31,24,0,0,0,0,58,0,49,0,34,1,34,27,17,0,0,0,26,3,0,0,24,10,0,32,0,40,24,26,0,20,0,0,0,43,0,68,7,0,18,23,0,0,0,26,10,16,27,0,41,37,54,0,0,9,0,0,29,0,9,0,0,39,23,37,41,38,47,40,0,0,13,0,40,36,0,0,0,0,0,17,0,0,0,38,27,21,47,40,21,52,3,0,45,41,39,61,0,0,12,25,0,24,64,5,0,0,0,13,21,0,0,31,56,38,47,77,38,26,49,12,29,0,28,34,35,1,26,70,38,0,0,32,29,0,47,31,5,27,15,33,27,41,41,20,23,20,22,23,29,29,18,42,34,0,20,0,21,0,46,0,0,0,24,67,37,40,19,0,33,59,8,38,69,32,1,1,0,23,38,31,24,57,0,38,23,21,35,49,22,36,45,2,55,0,0,54,0,85,27,5,14,35,52,16,2,46,22,28,66,23,29,23,48,33,77,0,0,0,45,17,26,0,19,0,29,30,0,6,0,55,45,0,0,26,47,23,30,0,7,29,7,18,15,0,0,0,35,0,0,36,44,0,0,0,35,32,35,0,0,10,0,39,39,43,2,19,39,11,0,43,0,0,0,0,19,1,31,32,66,17,0,41,78,14,1,0,0,0,52,0,0,0,0,0,0,23,42,0,0,24,21,69,28,62,2,23,49,49,25,0,0,31,0,26,23,45,3,1,38,36,0,52,5,0,0,0,75,0,22,26,32,10,51,21,16,0,0,31,0,1,47,39,23,26,0,43,66,40,39,54,26,38,45,56
